zoneid,TOTAL_RES_1981,PCT_MALE_1981,PCT_FEMALE_1981,CHINESE_BORN_1981,CHINESE_BORN_MALE_1981,CHINESE_BORN_FEMALE_1981,PCT_CHINESE_BORN_1981,ALL_EMPLOYED_1981,EMP_RATE_1981,TOTAL_HH_1981,OWNER_OCC_HH_1981,PCT_OWNER_OCC_1981,SOCIAL_RENT_HH_1981,PCT_SOCIAL_RENT_1981,NO_CAR_HH_1981,PCT_NO_CAR_1981,CAR_OWNERSHIP_INDEX_1981,OVERCROWD_GT1P5_1981,PCT_OVERCROWD_GT1P5_1981,OVERCROWD_1TO1P5_1981,PCT_OVERCROWD_1TO1P5_1981,NO_BATH_OR_WC_1981,PCT_NO_BATH_OR_WC_1981,NO_INSIDE_BATH_OR_WC_1981,PCT_NO_INSIDE_BATH_OR_WC_1981
03BNAR21  ,341.0,42.22873900293255,57.77126099706745,0.0,0.0,0.0,0.0,79.0,23.16715542521994,151.0,99.0,65.56291390728477,0.0,0.0,57.0,37.74834437086093,62.25165562913907,0.0,0.0,1.0,0.6622516556291391,0.0,0.0,0.0,0.0
03BNAR22  ,312.0,43.269230769230774,56.730769230769226,7.0,4.0,3.0,2.2435897435897436,78.0,25.0,157.0,107.0,68.15286624203821,0.0,0.0,106.0,67.51592356687898,32.48407643312102,1.0,0.6369426751592357,4.0,2.547770700636943,20.0,12.738853503184714,11.0,7.006369426751593
03BNAR23  ,484.0,47.107438016528924,52.892561983471076,5.0,1.0,4.0,1.0330578512396695,126.0,26.033057851239672,181.0,174.0,96.13259668508287,0.0,0.0,60.0,33.14917127071823,66.85082872928177,0.0,0.0,6.0,3.314917127071823,2.0,1.1049723756906076,1.0,0.5524861878453038
03BNAR24  ,485.0,49.072164948453604,50.92783505154639,0.0,0.0,0.0,0.0,126.0,25.979381443298973,171.0,140.0,81.87134502923976,0.0,0.0,57.0,33.33333333333333,66.66666666666667,0.0,0.0,6.0,3.508771929824561,0.0,0.0,0.0,0.0
03BNAR25  ,483.0,45.3416149068323,54.6583850931677,0.0,0.0,0.0,0.0,112.0,23.18840579710145,189.0,150.0,79.36507936507937,0.0,0.0,63.0,33.33333333333333,66.66666666666667,0.0,0.0,5.0,2.6455026455026456,0.0,0.0,0.0,0.0
03BNAR26  ,391.0,40.153452685421996,59.846547314578004,2.0,0.0,2.0,0.5115089514066496,81.0,20.716112531969312,124.0,94.0,75.80645161290323,0.0,0.0,32.0,25.806451612903224,74.19354838709677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03BNAR27  ,429.0,43.35664335664335,56.64335664335665,5.0,2.0,3.0,1.1655011655011656,110.0,25.64102564102564,156.0,148.0,94.87179487179486,0.0,0.0,36.0,23.076923076923077,76.92307692307692,1.0,0.641025641025641,1.0,0.641025641025641,0.0,0.0,0.0,0.0
03BNAR28  ,437.0,48.05491990846682,51.94508009153318,0.0,0.0,0.0,0.0,106.0,24.25629290617849,156.0,144.0,92.3076923076923,0.0,0.0,24.0,15.384615384615385,84.61538461538461,0.0,0.0,1.0,0.641025641025641,0.0,0.0,0.0,0.0
03BNAR29  ,365.0,44.657534246575345,55.342465753424655,0.0,0.0,0.0,0.0,78.0,21.36986301369863,162.0,117.0,72.22222222222221,0.0,0.0,76.0,46.913580246913575,53.086419753086425,0.0,0.0,1.0,0.6172839506172839,0.0,0.0,0.0,0.0
03BNAR30  ,445.0,48.764044943820224,51.23595505617977,3.0,1.0,2.0,0.6741573033707865,133.0,29.8876404494382,188.0,132.0,70.2127659574468,0.0,0.0,40.0,21.27659574468085,78.72340425531915,0.0,0.0,3.0,1.5957446808510638,2.0,1.0638297872340425,0.0,0.0
03BNAR31  ,413.0,48.6682808716707,51.3317191283293,0.0,0.0,0.0,0.0,100.0,24.213075060532688,153.0,150.0,98.0392156862745,0.0,0.0,31.0,20.26143790849673,79.73856209150327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03BNAR32  ,378.0,44.97354497354497,55.026455026455025,0.0,0.0,0.0,0.0,94.0,24.867724867724867,178.0,164.0,92.13483146067416,0.0,0.0,72.0,40.44943820224719,59.55056179775281,0.0,0.0,1.0,0.5617977528089888,0.0,0.0,0.0,0.0
03BNAR33  ,650.0,49.84615384615385,50.153846153846146,7.0,4.0,3.0,1.0769230769230769,177.0,27.23076923076923,211.0,184.0,87.20379146919431,0.0,0.0,38.0,18.009478672985782,81.99052132701422,2.0,0.9478672985781991,4.0,1.8957345971563981,1.0,0.47393364928909953,0.0,0.0
03BNAR34  ,558.0,50.358422939068106,49.6415770609319,0.0,0.0,0.0,0.0,172.0,30.824372759856633,208.0,165.0,79.32692307692307,0.0,0.0,56.0,26.923076923076923,73.07692307692308,0.0,0.0,4.0,1.9230769230769231,0.0,0.0,0.0,0.0
03BNAR35  ,548.0,47.99270072992701,52.00729927007299,1.0,1.0,0.0,0.18248175182481752,154.0,28.102189781021895,216.0,172.0,79.62962962962963,0.0,0.0,62.0,28.703703703703702,71.2962962962963,2.0,0.9259259259259258,1.0,0.4629629629629629,0.0,0.0,0.0,0.0
03BNAR36  ,11.0,36.36363636363637,63.63636363636363,0.0,0.0,0.0,0.0,3.0,27.27272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03BNAR37  ,16.0,43.75,56.25,0.0,0.0,0.0,0.0,5.0,31.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03BNAS01  ,494.0,49.19028340080971,50.80971659919028,0.0,0.0,0.0,0.0,117.0,23.684210526315788,164.0,14.0,8.536585365853659,0.0,0.0,103.0,62.80487804878049,37.19512195121951,1.0,0.6097560975609756,6.0,3.6585365853658534,3.0,1.8292682926829267,9.0,5.487804878048781
03BNAS02  ,209.0,46.411483253588514,53.588516746411486,0.0,0.0,0.0,0.0,39.0,18.660287081339714,88.0,0.0,0.0,0.0,0.0,72.0,81.81818181818183,18.181818181818173,1.0,1.1363636363636365,4.0,4.545454545454546,0.0,0.0,0.0,0.0
03BNAS03  ,134.0,44.02985074626866,55.970149253731336,0.0,0.0,0.0,0.0,13.0,9.701492537313433,67.0,0.0,0.0,0.0,0.0,61.0,91.04477611940298,8.955223880597018,1.0,1.4925373134328357,2.0,2.9850746268656714,0.0,0.0,0.0,0.0
03BNAS04  ,333.0,43.54354354354354,56.45645645645646,0.0,0.0,0.0,0.0,59.0,17.71771771771772,111.0,0.0,0.0,0.0,0.0,79.0,71.17117117117117,28.828828828828833,0.0,0.0,4.0,3.6036036036036037,0.0,0.0,0.0,0.0
03BNAS05  ,210.0,46.19047619047619,53.80952380952381,0.0,0.0,0.0,0.0,53.0,25.238095238095237,90.0,78.0,86.66666666666667,0.0,0.0,59.0,65.55555555555556,34.44444444444444,0.0,0.0,2.0,2.2222222222222223,0.0,0.0,0.0,0.0
03BNAS06  ,502.0,50.0,50.0,0.0,0.0,0.0,0.0,89.0,17.729083665338646,157.0,13.0,8.280254777070063,0.0,0.0,128.0,81.52866242038218,18.471337579617824,1.0,0.6369426751592357,21.0,13.375796178343949,2.0,1.2738853503184715,0.0,0.0
03BNAS07  ,457.0,52.078774617067836,47.921225382932164,0.0,0.0,0.0,0.0,75.0,16.411378555798688,172.0,14.0,8.13953488372093,1.0,0.5813953488372093,137.0,79.65116279069767,20.34883720930233,4.0,2.3255813953488373,12.0,6.976744186046512,6.0,3.488372093023256,1.0,0.5813953488372093
03BNAS08  ,398.0,49.246231155778894,50.753768844221106,0.0,0.0,0.0,0.0,107.0,26.884422110552762,160.0,112.0,70.0,0.0,0.0,87.0,54.37499999999999,45.62500000000001,0.0,0.0,2.0,1.25,0.0,0.0,0.0,0.0
03BNAS09  ,437.0,51.029748283752866,48.970251716247134,0.0,0.0,0.0,0.0,111.0,25.400457665903893,161.0,116.0,72.04968944099379,2.0,1.2422360248447204,77.0,47.82608695652174,52.17391304347826,0.0,0.0,7.0,4.3478260869565215,37.0,22.981366459627328,0.0,0.0
03BNAS10  ,394.0,42.13197969543147,57.868020304568525,0.0,0.0,0.0,0.0,63.0,15.989847715736042,178.0,33.0,18.53932584269663,0.0,0.0,162.0,91.01123595505618,8.98876404494382,2.0,1.1235955056179776,7.0,3.932584269662921,18.0,10.112359550561797,2.0,1.1235955056179776
03BNAS11  ,296.0,47.2972972972973,52.702702702702695,0.0,0.0,0.0,0.0,77.0,26.013513513513516,124.0,81.0,65.32258064516128,2.0,1.6129032258064515,77.0,62.096774193548384,37.903225806451616,2.0,1.6129032258064515,4.0,3.225806451612903,17.0,13.709677419354838,6.0,4.838709677419355
03BNAS12  ,467.0,48.82226980728051,51.17773019271949,1.0,1.0,0.0,0.21413276231263384,106.0,22.698072805139187,212.0,88.0,41.509433962264154,0.0,0.0,142.0,66.98113207547169,33.01886792452831,0.0,0.0,4.0,1.8867924528301887,4.0,1.8867924528301887,0.0,0.0
03BNAS13  ,480.0,47.91666666666667,52.083333333333336,2.0,1.0,1.0,0.4166666666666667,148.0,30.833333333333336,177.0,145.0,81.92090395480226,0.0,0.0,80.0,45.19774011299435,54.80225988700565,1.0,0.5649717514124294,4.0,2.2598870056497176,30.0,16.94915254237288,2.0,1.1299435028248588
03BNAS14  ,359.0,47.353760445682454,52.64623955431755,1.0,0.0,1.0,0.2785515320334262,84.0,23.398328690807798,132.0,83.0,62.878787878787875,2.0,1.5151515151515151,96.0,72.72727272727273,27.272727272727266,0.0,0.0,8.0,6.0606060606060606,43.0,32.57575757575758,1.0,0.7575757575757576
03BNAS15  ,365.0,49.589041095890416,50.41095890410959,0.0,0.0,0.0,0.0,107.0,29.315068493150687,142.0,92.0,64.7887323943662,0.0,0.0,91.0,64.08450704225352,35.91549295774648,0.0,0.0,2.0,1.4084507042253522,30.0,21.12676056338028,5.0,3.5211267605633805
03BNAS16  ,330.0,45.45454545454545,54.54545454545454,0.0,0.0,0.0,0.0,76.0,23.03030303030303,148.0,73.0,49.32432432432432,0.0,0.0,112.0,75.67567567567568,24.324324324324323,0.0,0.0,3.0,2.027027027027027,10.0,6.756756756756757,9.0,6.081081081081082
03BNAS17  ,457.0,51.42231947483589,48.57768052516411,0.0,0.0,0.0,0.0,111.0,24.288840262582056,177.0,119.0,67.2316384180791,2.0,1.1299435028248588,109.0,61.5819209039548,38.4180790960452,0.0,0.0,6.0,3.389830508474576,23.0,12.994350282485875,22.0,12.429378531073446
03BNAS18  ,416.0,48.55769230769231,51.442307692307686,3.0,2.0,1.0,0.7211538461538461,98.0,23.557692307692307,140.0,115.0,82.14285714285714,0.0,0.0,61.0,43.57142857142857,56.42857142857143,0.0,0.0,5.0,3.571428571428571,3.0,2.142857142857143,6.0,4.285714285714286
03BNAS19  ,436.0,49.31192660550459,50.68807339449541,0.0,0.0,0.0,0.0,93.0,21.3302752293578,173.0,103.0,59.53757225433526,2.0,1.1560693641618496,123.0,71.09826589595376,28.90173410404624,0.0,0.0,4.0,2.312138728323699,33.0,19.07514450867052,12.0,6.9364161849710975
03BNAS20  ,272.0,46.32352941176471,53.67647058823529,0.0,0.0,0.0,0.0,67.0,24.63235294117647,148.0,1.0,0.6756756756756757,0.0,0.0,127.0,85.8108108108108,14.189189189189193,1.0,0.6756756756756757,2.0,1.3513513513513513,0.0,0.0,0.0,0.0
03BNAS21  ,438.0,49.77168949771689,50.2283105022831,0.0,0.0,0.0,0.0,113.0,25.799086757990867,174.0,113.0,64.9425287356322,1.0,0.5747126436781609,109.0,62.643678160919535,37.356321839080465,0.0,0.0,12.0,6.896551724137931,23.0,13.218390804597702,34.0,19.54022988505747
03BNAS22  ,599.0,49.248747913188645,50.75125208681135,0.0,0.0,0.0,0.0,182.0,30.38397328881469,204.0,172.0,84.31372549019608,0.0,0.0,73.0,35.78431372549019,64.2156862745098,0.0,0.0,8.0,3.9215686274509802,5.0,2.450980392156863,1.0,0.49019607843137253
03BNAS23  ,442.0,48.86877828054298,51.13122171945701,1.0,1.0,0.0,0.22624434389140274,122.0,27.601809954751133,162.0,128.0,79.01234567901234,0.0,0.0,92.0,56.79012345679012,43.20987654320988,1.0,0.6172839506172839,5.0,3.0864197530864197,35.0,21.604938271604937,4.0,2.4691358024691357
03BNAS24  ,486.0,49.17695473251029,50.82304526748971,1.0,1.0,0.0,0.205761316872428,116.0,23.868312757201647,183.0,131.0,71.58469945355192,0.0,0.0,122.0,66.66666666666666,33.33333333333334,0.0,0.0,15.0,8.19672131147541,48.0,26.229508196721312,0.0,0.0
03BNAS25  ,427.0,48.24355971896955,51.75644028103045,0.0,0.0,0.0,0.0,91.0,21.311475409836063,175.0,130.0,74.28571428571429,0.0,0.0,115.0,65.71428571428571,34.28571428571429,0.0,0.0,6.0,3.428571428571429,42.0,24.0,3.0,1.7142857142857144
03BNAS26  ,474.0,47.46835443037975,52.53164556962025,0.0,0.0,0.0,0.0,112.0,23.628691983122362,159.0,120.0,75.47169811320755,0.0,0.0,79.0,49.685534591194966,50.314465408805034,1.0,0.628930817610063,12.0,7.547169811320755,24.0,15.09433962264151,14.0,8.80503144654088
03BNAS27  ,422.0,50.947867298578196,49.052132701421804,0.0,0.0,0.0,0.0,112.0,26.540284360189574,163.0,101.0,61.963190184049076,0.0,0.0,89.0,54.601226993865026,45.398773006134974,1.0,0.6134969325153374,8.0,4.9079754601226995,15.0,9.202453987730062,2.0,1.2269938650306749
03BNAS28  ,453.0,47.682119205298015,52.317880794701985,4.0,3.0,1.0,0.8830022075055187,116.0,25.607064017660043,165.0,127.0,76.96969696969697,0.0,0.0,91.0,55.15151515151515,44.84848484848485,0.0,0.0,0.0,0.0,3.0,1.8181818181818181,7.0,4.242424242424243
03BNAT01  ,424.0,50.943396226415096,49.056603773584904,1.0,1.0,0.0,0.2358490566037736,104.0,24.528301886792452,171.0,112.0,65.49707602339181,0.0,0.0,113.0,66.08187134502924,33.91812865497076,0.0,0.0,6.0,3.508771929824561,25.0,14.619883040935672,26.0,15.204678362573098
03BNAT02  ,561.0,48.663101604278076,51.33689839572193,0.0,0.0,0.0,0.0,124.0,22.103386809269164,184.0,5.0,2.717391304347826,0.0,0.0,130.0,70.65217391304348,29.347826086956516,2.0,1.0869565217391304,12.0,6.521739130434782,0.0,0.0,0.0,0.0
03BNAT03  ,469.0,46.05543710021322,53.94456289978679,12.0,6.0,6.0,2.55863539445629,120.0,25.5863539445629,184.0,119.0,64.67391304347827,2.0,1.0869565217391304,122.0,66.30434782608695,33.69565217391305,0.0,0.0,9.0,4.891304347826087,23.0,12.5,40.0,21.73913043478261
03BNAT04  ,539.0,50.46382189239333,49.53617810760667,0.0,0.0,0.0,0.0,134.0,24.860853432282003,192.0,130.0,67.70833333333334,0.0,0.0,120.0,62.5,37.5,0.0,0.0,10.0,5.208333333333334,29.0,15.104166666666666,8.0,4.166666666666666
03BNAT05  ,421.0,50.1187648456057,49.8812351543943,0.0,0.0,0.0,0.0,120.0,28.50356294536817,144.0,99.0,68.75,0.0,0.0,79.0,54.861111111111114,45.138888888888886,0.0,0.0,4.0,2.7777777777777777,32.0,22.22222222222222,1.0,0.6944444444444444
03BNAT06  ,281.0,44.128113879003564,55.871886120996436,0.0,0.0,0.0,0.0,57.0,20.284697508896798,136.0,45.0,33.088235294117645,0.0,0.0,98.0,72.05882352941177,27.941176470588232,0.0,0.0,1.0,0.7352941176470588,3.0,2.2058823529411766,1.0,0.7352941176470588
03BNAT07  ,281.0,49.11032028469751,50.88967971530249,0.0,0.0,0.0,0.0,63.0,22.419928825622776,112.0,18.0,16.071428571428573,5.0,4.464285714285714,84.0,75.0,25.0,0.0,0.0,6.0,5.357142857142857,12.0,10.714285714285714,5.0,4.464285714285714
03BNAT08  ,418.0,49.52153110047847,50.47846889952153,4.0,3.0,1.0,0.9569377990430622,97.0,23.205741626794257,149.0,80.0,53.691275167785236,3.0,2.013422818791946,87.0,58.38926174496645,41.61073825503355,0.0,0.0,11.0,7.38255033557047,20.0,13.422818791946309,18.0,12.080536912751679
03BNAT09  ,371.0,48.78706199460917,51.21293800539084,0.0,0.0,0.0,0.0,81.0,21.83288409703504,155.0,64.0,41.29032258064516,0.0,0.0,90.0,58.06451612903226,41.93548387096774,1.0,0.6451612903225806,5.0,3.225806451612903,23.0,14.838709677419354,9.0,5.806451612903226
03BNAT10  ,408.0,47.794117647058826,52.20588235294118,0.0,0.0,0.0,0.0,112.0,27.450980392156865,150.0,143.0,95.33333333333334,0.0,0.0,40.0,26.666666666666668,73.33333333333333,0.0,0.0,4.0,2.666666666666667,1.0,0.6666666666666667,0.0,0.0
03BNAT11  ,139.0,51.07913669064749,48.92086330935252,0.0,0.0,0.0,0.0,37.0,26.618705035971225,53.0,51.0,96.22641509433963,0.0,0.0,21.0,39.62264150943396,60.37735849056604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03BNAT12  ,375.0,50.4,49.6,0.0,0.0,0.0,0.0,118.0,31.466666666666665,153.0,113.0,73.8562091503268,0.0,0.0,60.0,39.21568627450981,60.78431372549019,0.0,0.0,3.0,1.9607843137254901,0.0,0.0,0.0,0.0
03BNAT13  ,576.0,55.03472222222222,44.96527777777778,0.0,0.0,0.0,0.0,129.0,22.395833333333336,171.0,41.0,23.976608187134502,1.0,0.5847953216374269,112.0,65.49707602339181,34.50292397660819,8.0,4.678362573099415,12.0,7.017543859649122,11.0,6.432748538011696,3.0,1.7543859649122806
03BNAT14  ,518.0,46.52509652509653,53.47490347490348,2.0,2.0,0.0,0.3861003861003861,115.0,22.2007722007722,200.0,126.0,63.0,0.0,0.0,142.0,71.0,29.0,1.0,0.5,11.0,5.5,28.0,14.000000000000002,20.0,10.0
03BNAT15  ,476.0,46.21848739495798,53.78151260504202,0.0,0.0,0.0,0.0,107.0,22.478991596638657,186.0,5.0,2.6881720430107525,0.0,0.0,145.0,77.95698924731182,22.043010752688176,4.0,2.1505376344086025,9.0,4.838709677419355,1.0,0.5376344086021506,0.0,0.0
03BNAT16  ,378.0,46.56084656084656,53.43915343915344,0.0,0.0,0.0,0.0,79.0,20.8994708994709,138.0,5.0,3.6231884057971016,0.0,0.0,97.0,70.28985507246377,29.710144927536234,0.0,0.0,8.0,5.797101449275362,1.0,0.7246376811594203,0.0,0.0
03BNAT17  ,363.0,48.484848484848484,51.515151515151516,0.0,0.0,0.0,0.0,78.0,21.487603305785125,168.0,147.0,87.5,0.0,0.0,102.0,60.71428571428571,39.28571428571429,0.0,0.0,7.0,4.166666666666666,19.0,11.30952380952381,14.0,8.333333333333332
03BNAT18  ,450.0,50.0,50.0,6.0,4.0,2.0,1.3333333333333335,118.0,26.222222222222225,183.0,107.0,58.46994535519126,0.0,0.0,113.0,61.74863387978142,38.25136612021858,4.0,2.185792349726776,6.0,3.278688524590164,15.0,8.19672131147541,4.0,2.185792349726776
03BNAT19  ,517.0,44.48742746615087,55.512572533849124,0.0,0.0,0.0,0.0,129.0,24.95164410058027,199.0,140.0,70.35175879396985,0.0,0.0,108.0,54.2713567839196,45.7286432160804,0.0,0.0,4.0,2.0100502512562812,14.0,7.035175879396985,0.0,0.0
03BNAT20  ,439.0,49.202733485193626,50.79726651480638,0.0,0.0,0.0,0.0,104.0,23.690205011389523,133.0,103.0,77.44360902255639,0.0,0.0,56.0,42.10526315789473,57.89473684210527,0.0,0.0,6.0,4.511278195488721,1.0,0.7518796992481203,0.0,0.0
03BNAT21  ,543.0,49.171270718232044,50.82872928176796,0.0,0.0,0.0,0.0,114.0,20.994475138121548,182.0,24.0,13.186813186813188,0.0,0.0,125.0,68.68131868131869,31.318681318681314,3.0,1.6483516483516485,16.0,8.791208791208792,0.0,0.0,0.0,0.0
03BNAT22  ,556.0,48.561151079136685,51.438848920863315,2.0,0.0,2.0,0.3597122302158274,120.0,21.58273381294964,166.0,1.0,0.6024096385542169,0.0,0.0,120.0,72.28915662650603,27.710843373493972,1.0,0.6024096385542169,10.0,6.024096385542169,0.0,0.0,0.0,0.0
03BNAT23  ,407.0,46.68304668304668,53.31695331695332,0.0,0.0,0.0,0.0,84.0,20.638820638820636,170.0,14.0,8.235294117647058,0.0,0.0,128.0,75.29411764705883,24.705882352941174,0.0,0.0,3.0,1.7647058823529411,0.0,0.0,0.0,0.0
03BNAT24  ,351.0,49.287749287749286,50.712250712250714,0.0,0.0,0.0,0.0,71.0,20.22792022792023,161.0,1.0,0.6211180124223602,0.0,0.0,125.0,77.63975155279503,22.360248447204967,0.0,0.0,6.0,3.7267080745341614,0.0,0.0,0.0,0.0
03BNAT25  ,392.0,51.02040816326531,48.97959183673469,0.0,0.0,0.0,0.0,79.0,20.153061224489797,131.0,0.0,0.0,0.0,0.0,103.0,78.62595419847328,21.37404580152672,2.0,1.5267175572519083,8.0,6.106870229007633,0.0,0.0,0.0,0.0
03BNAT26  ,520.0,46.92307692307692,53.07692307692308,0.0,0.0,0.0,0.0,98.0,18.846153846153847,168.0,3.0,1.7857142857142856,0.0,0.0,127.0,75.59523809523809,24.404761904761912,5.0,2.976190476190476,7.0,4.166666666666666,0.0,0.0,0.0,0.0
03BNAU01  ,604.0,45.198675496688736,54.80132450331126,0.0,0.0,0.0,0.0,122.0,20.198675496688743,228.0,55.0,24.12280701754386,0.0,0.0,172.0,75.43859649122807,24.56140350877193,0.0,0.0,8.0,3.508771929824561,0.0,0.0,0.0,0.0
03BNAU02  ,477.0,47.58909853249476,52.41090146750524,4.0,2.0,2.0,0.8385744234800839,102.0,21.38364779874214,175.0,45.0,25.71428571428571,0.0,0.0,117.0,66.85714285714286,33.14285714285714,3.0,1.7142857142857144,7.0,4.0,11.0,6.2857142857142865,4.0,2.2857142857142856
03BNAU03  ,400.0,50.24999999999999,49.75,1.0,0.0,1.0,0.25,107.0,26.75,197.0,7.0,3.5532994923857872,0.0,0.0,147.0,74.61928934010153,25.38071065989847,0.0,0.0,4.0,2.030456852791878,16.0,8.121827411167512,0.0,0.0
03BNAU04  ,424.0,53.06603773584906,46.93396226415094,13.0,7.0,6.0,3.0660377358490565,97.0,22.87735849056604,165.0,54.0,32.72727272727273,2.0,1.2121212121212122,105.0,63.63636363636363,36.36363636363637,5.0,3.0303030303030303,7.0,4.242424242424243,30.0,18.181818181818183,2.0,1.2121212121212122
03BNAU05  ,623.0,46.70947030497592,53.29052969502408,0.0,0.0,0.0,0.0,117.0,18.780096308186195,226.0,53.0,23.451327433628318,0.0,0.0,167.0,73.89380530973452,26.106194690265482,2.0,0.8849557522123894,13.0,5.752212389380531,17.0,7.52212389380531,9.0,3.982300884955752
03BNAU06  ,505.0,50.2970297029703,49.7029702970297,0.0,0.0,0.0,0.0,105.0,20.792079207920793,193.0,86.0,44.559585492227974,0.0,0.0,129.0,66.83937823834198,33.16062176165802,2.0,1.0362694300518136,8.0,4.145077720207254,6.0,3.1088082901554404,0.0,0.0
03BNAU07  ,521.0,47.79270633397313,52.207293666026864,0.0,0.0,0.0,0.0,107.0,20.537428023032632,184.0,0.0,0.0,0.0,0.0,152.0,82.6086956521739,17.391304347826093,3.0,1.6304347826086956,15.0,8.152173913043478,0.0,0.0,0.0,0.0
03BNAU08  ,539.0,48.608534322820034,51.39146567717996,0.0,0.0,0.0,0.0,95.0,17.625231910946194,198.0,40.0,20.2020202020202,0.0,0.0,158.0,79.7979797979798,20.202020202020194,1.0,0.5050505050505051,12.0,6.0606060606060606,15.0,7.575757575757576,3.0,1.5151515151515151
03BNAU09  ,436.0,50.917431192660544,49.08256880733945,0.0,0.0,0.0,0.0,87.0,19.954128440366972,162.0,3.0,1.8518518518518516,0.0,0.0,128.0,79.01234567901234,20.98765432098766,3.0,1.8518518518518516,10.0,6.172839506172839,0.0,0.0,0.0,0.0
03BNAU10  ,414.0,45.410628019323674,54.589371980676326,0.0,0.0,0.0,0.0,50.0,12.077294685990339,173.0,0.0,0.0,0.0,0.0,161.0,93.0635838150289,6.936416184971094,1.0,0.5780346820809248,7.0,4.046242774566474,0.0,0.0,0.0,0.0
03BNAU11  ,419.0,51.551312649164686,48.44868735083532,6.0,5.0,1.0,1.431980906921241,74.0,17.66109785202864,179.0,0.0,0.0,0.0,0.0,157.0,87.70949720670392,12.290502793296085,1.0,0.5586592178770949,12.0,6.70391061452514,0.0,0.0,0.0,0.0
03BNAU12  ,350.0,48.285714285714285,51.714285714285715,8.0,3.0,5.0,2.2857142857142856,66.0,18.857142857142858,128.0,23.0,17.96875,1.0,0.78125,107.0,83.59375,16.40625,1.0,0.78125,4.0,3.125,1.0,0.78125,1.0,0.78125
03BNAU13  ,408.0,51.9607843137255,48.03921568627451,5.0,2.0,3.0,1.2254901960784315,60.0,14.705882352941178,158.0,0.0,0.0,0.0,0.0,141.0,89.24050632911393,10.759493670886073,1.0,0.6329113924050633,14.0,8.860759493670885,0.0,0.0,0.0,0.0
03BNAU14  ,551.0,48.457350272232304,51.542649727767696,1.0,1.0,0.0,0.18148820326678766,105.0,19.056261343012704,159.0,0.0,0.0,0.0,0.0,133.0,83.64779874213836,16.352201257861637,1.0,0.628930817610063,17.0,10.69182389937107,0.0,0.0,0.0,0.0
03BNAU15  ,474.0,53.58649789029536,46.41350210970464,0.0,0.0,0.0,0.0,95.0,20.042194092827003,130.0,1.0,0.7692307692307693,0.0,0.0,102.0,78.46153846153847,21.538461538461533,1.0,0.7692307692307693,8.0,6.153846153846154,0.0,0.0,0.0,0.0
03BNAU16  ,390.0,52.05128205128206,47.94871794871795,0.0,0.0,0.0,0.0,103.0,26.410256410256412,140.0,34.0,24.285714285714285,0.0,0.0,96.0,68.57142857142857,31.42857142857143,1.0,0.7142857142857143,13.0,9.285714285714286,6.0,4.285714285714286,7.0,5.0
03BNAU17  ,383.0,48.30287206266319,51.697127937336816,0.0,0.0,0.0,0.0,72.0,18.79895561357702,147.0,0.0,0.0,0.0,0.0,119.0,80.95238095238095,19.04761904761905,1.0,0.6802721088435374,5.0,3.4013605442176873,0.0,0.0,0.0,0.0
03BNAU18  ,305.0,43.606557377049185,56.393442622950815,0.0,0.0,0.0,0.0,56.0,18.360655737704917,161.0,0.0,0.0,0.0,0.0,143.0,88.81987577639751,11.18012422360249,0.0,0.0,6.0,3.7267080745341614,0.0,0.0,0.0,0.0
03BNAU19  ,444.0,47.97297297297297,52.02702702702703,0.0,0.0,0.0,0.0,98.0,22.07207207207207,159.0,76.0,47.79874213836478,2.0,1.257861635220126,103.0,64.77987421383648,35.22012578616352,0.0,0.0,13.0,8.176100628930817,30.0,18.867924528301888,1.0,0.628930817610063
03BNAU20  ,385.0,47.79220779220779,52.2077922077922,0.0,0.0,0.0,0.0,81.0,21.038961038961038,151.0,73.0,48.34437086092716,5.0,3.3112582781456954,104.0,68.87417218543047,31.125827814569533,0.0,0.0,9.0,5.960264900662252,20.0,13.245033112582782,1.0,0.6622516556291391
03BNAU21  ,67.0,31.343283582089555,68.65671641791045,0.0,0.0,0.0,0.0,15.0,22.388059701492537,7.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03BNAW01  ,255.0,50.588235294117645,49.411764705882355,0.0,0.0,0.0,0.0,43.0,16.862745098039216,142.0,0.0,0.0,0.0,0.0,127.0,89.43661971830986,10.563380281690144,3.0,2.112676056338028,2.0,1.4084507042253522,0.0,0.0,0.0,0.0
03BNAW02  ,277.0,54.87364620938629,45.12635379061371,1.0,1.0,0.0,0.36101083032490977,70.0,25.27075812274368,153.0,1.0,0.6535947712418301,0.0,0.0,138.0,90.19607843137256,9.803921568627445,0.0,0.0,4.0,2.6143790849673203,0.0,0.0,0.0,0.0
